FID,Join_Count,TARGET_FID,JOIN_FID,LSOA21CD,LSOA21NM,score_perc,accessibility,WDI,HSA
11224,1,122,20705,E01004208,Tower Hamlets 013C,0.52,1.243864693,1.61320756,2.006466818
11225,1,122,20711,E01004208,Tower Hamlets 013C,0.34,2.403129328,1.513639544,3.636911865
11226,1,122,20712,E01004208,Tower Hamlets 013C,0.37,2.497786629,1.568044276,3.916336636
11227,1,122,20713,E01004208,Tower Hamlets 013C,0.39,2.2662064,1.577978265,3.576024443
11228,1,122,20714,E01004208,Tower Hamlets 013C,0.34,2.415935734,1.604758487,3.876980935
11229,1,122,20717,E01004208,Tower Hamlets 013C,0.38,2.521357687,1.630630431,4.111387444
11230,1,122,20718,E01004208,Tower Hamlets 013C,0.32,1.992355448,1.64268921,3.271951891
11231,1,122,20720,E01004208,Tower Hamlets 013C,0.5,2.547297916,1.590974627,4.05171226
11232,1,122,20721,E01004208,Tower Hamlets 013C,0.51,2.460098415,1.567566309,3.856207232
11233,1,122,20722,E01004208,Tower Hamlets 013C,0.43,1.863055539,1.574984612,2.938187987
11234,1,122,20723,E01004208,Tower Hamlets 013C,0.59,1.659382696,1.62973159,2.704067469
11235,1,122,20724,E01004208,Tower Hamlets 013C,0.53,1.692549029,1.648172341,2.78955755
11236,1,122,20725,E01004208,Tower Hamlets 013C,0.53,1.47605188,1.656454975,2.445075715
11237,1,122,20726,E01004208,Tower Hamlets 013C,0.53,2.258869695,1.629659434,3.681579493
11238,1,122,20727,E01004208,Tower Hamlets 013C,0.53,1.684933357,1.664277032,2.804195887
11239,1,122,20728,E01004208,Tower Hamlets 013C,0.53,2.060975698,1.647773157,3.396020432
11240,1,122,20729,E01004208,Tower Hamlets 013C,0.55,1.44415441,1.673068907,2.416169841
11241,1,122,20730,E01004208,Tower Hamlets 013C,0.58,2.574125833,1.5472604,3.9833581
11242,1,122,20731,E01004208,Tower Hamlets 013C,0.41,2.01549762,1.644059375,3.313597758
11243,1,122,20732,E01004208,Tower Hamlets 013C,0.42,1.457360271,1.656830103,2.414598368
11244,1,122,20738,E01004208,Tower Hamlets 013C,0.56,1.128646231,1.694920244,1.912965345
11245,1,122,20739,E01004208,Tower Hamlets 013C,0.59,0.944398064,1.683614904,1.590002656
11246,1,122,20740,E01004208,Tower Hamlets 013C,0.58,1.003146238,1.696298746,1.70181169
11247,1,122,20741,E01004208,Tower Hamlets 013C,0.49,1.229367794,1.650550427,2.029031806
11248,1,122,20844,E01004208,Tower Hamlets 013C,0.55,1.911641681,1.351438081,2.585795049
11249,1,122,20845,E01004208,Tower Hamlets 013C,0.58,2.439320426,1.362865124,3.324502734
11250,1,122,20846,E01004208,Tower Hamlets 013C,0.56,2.505333223,1.407421402,3.527022467
11251,1,122,20847,E01004208,Tower Hamlets 013C,0.52,2.483090696,1.444034882,3.585719261
11252,1,122,20848,E01004208,Tower Hamlets 013C,0.58,2.552060916,1.510094872,3.854266722
11253,1,122,24513,E01004208,Tower Hamlets 013C,0.46,0.937659817,1.687713579,1.582498533
11254,1,122,24636,E01004208,Tower Hamlets 013C,0.48,1.586313722,1.654517375,2.624461075
11255,1,122,24637,E01004208,Tower Hamlets 013C,0.41,1.282707475,1.66618445,2.136723526
11256,1,122,24638,E01004208,Tower Hamlets 013C,0.41,0.937514824,1.72420202,1.616464953
11257,1,122,24639,E01004208,Tower Hamlets 013C,0.44,0.712947661,1.743356753,1.24292212
11258,1,122,24669,E01004208,Tower Hamlets 013C,0.5,2.661597955,1.565361401,4.166465162
11259,1,122,24670,E01004208,Tower Hamlets 013C,0.41,1.635781967,1.651707576,2.700605621
11260,1,122,24672,E01004208,Tower Hamlets 013C,0.51,1.261912115,1.638939229,2.068197269
11261,1,122,24673,E01004208,Tower Hamlets 013C,0.56,1.158567142,1.698829543,1.968208088
11262,1,122,24689,E01004208,Tower Hamlets 013C,0.55,2.457947442,1.374544803,3.37860094
11263,1,122,24690,E01004208,Tower Hamlets 013C,0.59,2.534700612,1.463068494,3.708431981
11264,1,122,24956,E01004208,Tower Hamlets 013C,0.49,2.072739373,1.618896207,3.35554991
11265,1,122,24957,E01004208,Tower Hamlets 013C,0.55,1.433868584,1.64475841,2.35845564
11266,1,122,24958,E01004208,Tower Hamlets 013C,0.56,1.191061685,1.680540408,2.000841636
11267,1,123,21726,E01004291,Tower Hamlets 027A,0.47,0.699319651,1.690983187,1.182537771
11268,1,123,21727,E01004291,Tower Hamlets 027A,0.55,0.722861659,1.669634909,1.207002555
11269,1,123,21736,E01004291,Tower Hamlets 027A,0.38,0.825819248,1.699003277,1.403118409
11270,1,123,21802,E01004291,Tower Hamlets 027A,0.49,0.683175064,1.68776981,1.151591962
11271,1,123,21813,E01004291,Tower Hamlets 027A,0.43,0.802036437,1.670028621,1.339423805
11272,1,123,21814,E01004291,Tower Hamlets 027A,0.49,0.839876661,1.658909107,1.393440579
11273,1,123,21815,E01004291,Tower Hamlets 027A,0.52,0.935463817,1.700961151,1.59118761
11274,1,123,21816,E01004291,Tower Hamlets 027A,0.48,0.913290571,1.730266496,1.580138737
11275,1,123,21817,E01004291,Tower Hamlets 027A,0.57,0.97411756,1.757538242,1.712048863
11276,1,123,21818,E01004291,Tower Hamlets 027A,0.38,0.914124664,1.735734425,1.586618874
11277,1,123,21819,E01004291,Tower Hamlets 027A,0.51,0.87790312,1.675415306,1.471163759
11278,1,123,21821,E01004291,Tower Hamlets 027A,0.39,0.850260596,1.710144804,1.4543353
11279,1,123,21822,E01004291,Tower Hamlets 027A,0.48,0.796234284,1.653662359,1.316424266
11280,1,123,21823,E01004291,Tower Hamlets 027A,0.54,0.842527763,1.566550332,1.319862147
11281,1,123,21828,E01004291,Tower Hamlets 027A,0.55,0.895742547,1.709913097,1.532118793
11282,1,123,21829,E01004291,Tower Hamlets 027A,0.54,0.85079658,1.728463977,1.470680116
11283,1,123,21831,E01004291,Tower Hamlets 027A,0.52,0.734631081,1.685218653,1.237558322
11284,1,123,21832,E01004291,Tower Hamlets 027A,0.42,0.593658024,1.70590333,1.012723201
11285,1,123,21833,E01004291,Tower Hamlets 027A,0.42,0.931215627,1.677501967,1.562116046
11286,1,123,21834,E01004291,Tower Hamlets 027A,0.46,0.984751755,1.700377009,1.674449244
11287,1,123,21835,E01004291,Tower Hamlets 027A,0.46,0.674894215,1.726760772,1.165380856
11288,1,123,21836,E01004291,Tower Hamlets 027A,0.45,0.837132195,1.738179188,1.455085759
11289,1,123,21839,E01004291,Tower Hamlets 027A,0.46,0.783588519,1.741634363,1.365135563
11290,1,123,21840,E01004291,Tower Hamlets 027A,0.45,0.73099592,1.801520267,1.316903965
11291,1,123,21841,E01004291,Tower Hamlets 027A,0.55,0.831682105,1.735623966,1.444725386
11292,1,123,21846,E01004291,Tower Hamlets 027A,0.47,0.783470472,1.745349189,1.367593091
11293,1,123,21874,E01004291,Tower Hamlets 027A,0.63,0.35591001,1.607464847,0.57211283
11294,1,123,21876,E01004291,Tower Hamlets 027A,0.53,0.565491923,1.6824666,0.951421273
11295,1,123,21880,E01004291,Tower Hamlets 027A,0.55,0.630731132,1.691119829,1.066710886
11296,1,123,21888,E01004291,Tower Hamlets 027A,0.57,0.737173558,1.631431478,1.202643301
11297,1,123,21889,E01004291,Tower Hamlets 027A,0.52,0.617803628,1.631810851,1.008138663
11298,1,123,21890,E01004291,Tower Hamlets 027A,0.6,0.654745303,1.631810851,1.06842049
11299,1,123,21891,E01004291,Tower Hamlets 027A,0.52,0.590201043,1.631810851,0.963096466
11300,1,123,21892,E01004291,Tower Hamlets 027A,0.51,0.786308155,1.68393156,1.324089118
11301,1,123,21893,E01004291,Tower Hamlets 027A,0.55,0.859147672,1.65824051,1.424556173
11302,1,123,21894,E01004291,Tower Hamlets 027A,0.59,0.744052257,1.67993591,1.25007689
11303,1,123,21895,E01004291,Tower Hamlets 027A,0.53,0.831934212,1.677115905,1.395250074
11304,1,123,21896,E01004291,Tower Hamlets 027A,0.52,0.852209691,1.672660582,1.425368618
11305,1,123,21897,E01004291,Tower Hamlets 027A,0.44,0.76996467,1.73187171,1.333594024
11306,1,123,21898,E01004291,Tower Hamlets 027A,0.46,0.688363579,1.695819314,1.167438727
11307,1,123,21899,E01004291,Tower Hamlets 027A,0.45,0.753554329,1.702304959,1.282800537
11308,1,123,21900,E01004291,Tower Hamlets 027A,0.46,0.661220815,1.695819314,1.121331645
11309,1,123,21901,E01004291,Tower Hamlets 027A,0.48,0.695410254,1.7028349,1.184101123
11310,1,123,21902,E01004291,Tower Hamlets 027A,0.55,0.844319961,1.664713449,1.405497656
11311,1,123,21903,E01004291,Tower Hamlets 027A,0.52,0.612801745,1.675676637,1.02729389
11312,1,123,21904,E01004291,Tower Hamlets 027A,0.45,0.691352239,1.678641434,1.160532514
11313,1,123,21905,E01004291,Tower Hamlets 027A,0.32,0.702812598,1.690181715,1.187881002
11314,1,123,21906,E01004291,Tower Hamlets 027A,0.46,0.698486204,1.689958008,1.180424674
11315,1,123,21907,E01004291,Tower Hamlets 027A,0.36,0.857669867,1.690758112,1.450116864
11316,1,123,21908,E01004291,Tower Hamlets 027A,0.57,0.783467443,1.691334508,1.325105522
11317,1,123,21909,E01004291,Tower Hamlets 027A,0.56,0.852228677,1.681712452,1.433357899
11318,1,123,21910,E01004291,Tower Hamlets 027A,0.54,0.689098084,1.70252312,1.172739765
11319,1,123,21911,E01004291,Tower Hamlets 027A,0.59,0.747215123,1.672738683,1.248989226
11320,1,123,21912,E01004291,Tower Hamlets 027A,0.56,0.569366726,1.697681843,0.96706181
11321,1,123,21913,E01004291,Tower Hamlets 027A,0.58,0.648242318,1.712810408,1.110316189
11322,1,123,21914,E01004291,Tower Hamlets 027A,0.51,0.636626021,1.713480709,1.090846406
11323,1,123,21915,E01004291,Tower Hamlets 027A,0.38,0.438734342,1.728453155,0.758331758
11324,1,123,21916,E01004291,Tower Hamlets 027A,0.37,0.500204932,1.721436817,0.861071186
11325,1,123,21917,E01004291,Tower Hamlets 027A,0.45,0.534312519,1.674552443,0.894734334
11326,1,123,21918,E01004291,Tower Hamlets 027A,0.44,0.721494051,1.663168726,1.198176241
11327,1,123,21919,E01004291,Tower Hamlets 027A,0.41,0.522126631,1.721436817,0.898808006
11328,1,123,21920,E01004291,Tower Hamlets 027A,0.49,0.578883469,1.739154418,1.006216135
11329,1,123,21921,E01004291,Tower Hamlets 027A,0.45,0.325672697,1.699303102,0.553416625
11330,1,123,21922,E01004291,Tower Hamlets 027A,0.46,0.4135984,1.708207622,0.706529297
11331,1,123,21923,E01004291,Tower Hamlets 027A,0.37,0.396296052,1.7556784,0.695768418
11332,1,123,21948,E01004291,Tower Hamlets 027A,0.54,0.626204702,1.618821337,1.013713533
11333,1,123,21949,E01004291,Tower Hamlets 027A,0.36,0.639363859,1.595276359,1.021773588
11334,1,123,21950,E01004291,Tower Hamlets 027A,0.5,0.740295799,1.670933213,1.237054269
11335,1,123,21951,E01004291,Tower Hamlets 027A,0.36,0.708737415,1.616069744,1.145768595
11336,1,123,21952,E01004291,Tower Hamlets 027A,0.59,0.457578362,1.661009645,0.75998974
11337,1,123,21953,E01004291,Tower Hamlets 027A,0.45,0.485623984,1.646670438,0.800125376
11338,1,123,21954,E01004291,Tower Hamlets 027A,0.54,0.72804105,1.633678389,1.189384929
11339,1,123,21955,E01004291,Tower Hamlets 027A,0.46,0.427890332,1.682997145,0.720316456
11340,1,123,24841,E01004291,Tower Hamlets 027A,0.45,0.804243157,1.653135363,1.329522803
11341,1,123,24843,E01004291,Tower Hamlets 027A,0.49,0.791983922,1.739587695,1.377948803
11342,1,123,24852,E01004291,Tower Hamlets 027A,0.59,0.73333398,1.632306493,1.197025817
11343,1,123,24853,E01004291,Tower Hamlets 027A,0.59,0.64720202,1.692007324,1.095070559
11344,1,123,24854,E01004291,Tower Hamlets 027A,0.63,0.646823901,1.631810851,1.055494261
11345,1,123,24855,E01004291,Tower Hamlets 027A,0.59,0.652919517,1.692007324,1.104744605
11346,1,123,24856,E01004291,Tower Hamlets 027A,0.57,0.827808018,1.674007397,1.385756745
11347,1,123,24857,E01004291,Tower Hamlets 027A,0.53,0.758639127,1.708333765,1.296008835
11348,1,123,24858,E01004291,Tower Hamlets 027A,0.47,0.829723622,1.691334508,1.403340193
11349,1,123,24861,E01004291,Tower Hamlets 027A,0.52,0.746287776,1.676696094,1.251297799
11350,1,123,24862,E01004291,Tower Hamlets 027A,0.54,0.774590428,1.634520319,1.266094297
11351,1,123,25071,E01004291,Tower Hamlets 027A,0.5,0.97177724,1.757021827,1.70742918
11352,1,123,25072,E01004291,Tower Hamlets 027A,0.48,0.630522491,1.728484428,1.089848307
11353,1,123,25073,E01004291,Tower Hamlets 027A,0.57,0.740500556,1.703216934,1.26135827
11354,1,123,25077,E01004291,Tower Hamlets 027A,0.57,0.825753224,1.759068405,1.452556406
11355,1,123,25078,E01004291,Tower Hamlets 027A,0.56,0.686535565,1.698291509,1.16563713
11356,1,123,25083,E01004291,Tower Hamlets 027A,0.62,0.482842604,1.674329638,0.80907232
11357,1,124,10577,E01004292,Tower Hamlets 026A,0.42,0.387346163,1.780584309,0.689702499
11358,1,124,11099,E01004292,Tower Hamlets 026A,0.51,0.282734626,1.825855612,0.516232604
11359,1,124,11100,E01004292,Tower Hamlets 026A,0.51,0.284227095,1.836602503,0.522012194
11360,1,124,11106,E01004292,Tower Hamlets 026A,0.56,0.291696917,1.843136536,0.537637245
11361,1,124,11109,E01004292,Tower Hamlets 026A,0.49,0.358033796,1.838357657,0.65819417
11362,1,124,11110,E01004292,Tower Hamlets 026A,0.5,0.263871178,1.85976552,0.490738518
11363,1,124,11716,E01004292,Tower Hamlets 026A,0.54,0.298203392,1.68587033,0.502732251
11364,1,124,11728,E01004292,Tower Hamlets 026A,0.46,0.350472245,1.748615913,0.612841345
11365,1,124,21556,E01004292,Tower Hamlets 026A,0.45,0.401092565,1.766057841,0.708352669
11366,1,124,21563,E01004292,Tower Hamlets 026A,0.4,0.432714617,1.784362177,0.772119596
11367,1,124,21564,E01004292,Tower Hamlets 026A,0.33,0.59884041,1.741760038,1.043400063
11368,1,124,21565,E01004292,Tower Hamlets 026A,0.46,0.512787146,1.742034062,0.893252402
11369,1,124,21573,E01004292,Tower Hamlets 026A,0.37,0.413797327,1.649767076,0.682669207
11370,1,124,21644,E01004292,Tower Hamlets 026A,0.53,0.240828702,1.699952063,0.409397249
11371,1,124,21645,E01004292,Tower Hamlets 026A,0.55,0.234786099,1.769562659,0.415468713
11372,1,124,21646,E01004292,Tower Hamlets 026A,0.45,0.234055647,1.841543268,0.431023601
11373,1,124,21651,E01004292,Tower Hamlets 026A,0.49,0.241595634,1.571209063,0.379597249
11374,1,124,21701,E01004292,Tower Hamlets 026A,0.42,0.316023962,1.738924847,0.54954192
11375,1,124,21702,E01004292,Tower Hamlets 026A,0.43,0.246566267,1.876976108,0.462798992
11376,1,124,21703,E01004292,Tower Hamlets 026A,0.57,0.236619125,1.846823407,0.436993738
11377,1,124,21704,E01004292,Tower Hamlets 026A,0.52,0.23138779,1.853214925,0.428811305
11378,1,124,21705,E01004292,Tower Hamlets 026A,0.55,0.248573659,1.871216124,0.465135039
11379,1,124,21706,E01004292,Tower Hamlets 026A,0.41,0.305644915,1.78200048,0.544659385
11380,1,124,21707,E01004292,Tower Hamlets 026A,0.51,0.303561335,1.868622497,0.56724154
11381,1,124,21708,E01004292,Tower Hamlets 026A,0.5,0.366623927,1.738598677,0.637411874
11382,1,124,21709,E01004292,Tower Hamlets 026A,0.41,0.434416329,1.766283496,0.767302391
11383,1,124,21710,E01004292,Tower Hamlets 026A,0.44,0.438695368,1.738801405,0.762804123
11384,1,124,21711,E01004292,Tower Hamlets 026A,0.49,0.418535287,1.725074325,0.722004477
11385,1,124,21712,E01004292,Tower Hamlets 026A,0.38,0.472345082,1.688217583,0.797421274
11386,1,124,21713,E01004292,Tower Hamlets 026A,0.44,0.365711242,1.872400167,0.68475779
11387,1,124,21714,E01004292,Tower Hamlets 026A,0.44,0.35726712,1.829683064,0.653685598
11388,1,124,21715,E01004292,Tower Hamlets 026A,0.52,0.293141047,1.818472449,0.533068918
11389,1,124,21716,E01004292,Tower Hamlets 026A,0.42,0.29642555,1.70036509,0.504031658
11390,1,124,21717,E01004292,Tower Hamlets 026A,0.49,0.260706832,1.813681567,0.472839176
11391,1,124,21718,E01004292,Tower Hamlets 026A,0.53,0.249878489,1.862643973,0.465434662
11392,1,124,21719,E01004292,Tower Hamlets 026A,0.39,0.257490924,1.795892971,0.462426141
11393,1,124,21720,E01004292,Tower Hamlets 026A,0.46,0.236130891,1.839802075,0.434434104
11394,1,124,21721,E01004292,Tower Hamlets 026A,0.52,0.256927508,1.756319455,0.45124678
11395,1,124,21722,E01004292,Tower Hamlets 026A,0.58,0.23672302,1.793214716,0.424495203
11396,1,124,21723,E01004292,Tower Hamlets 026A,0.49,0.22794353,1.811278297,0.412869169
11397,1,124,21724,E01004292,Tower Hamlets 026A,0.51,0.230343023,1.765557817,0.406683925
11398,1,124,21725,E01004292,Tower Hamlets 026A,0.51,0.223767161,1.823108695,0.407951857
11399,1,124,21726,E01004292,Tower Hamlets 026A,0.47,0.699319651,1.690983187,1.182537771
11400,1,124,21728,E01004292,Tower Hamlets 026A,0.45,0.680151681,1.64054313,1.115818167
11401,1,124,21730,E01004292,Tower Hamlets 026A,0.47,0.577587108,1.659669968,0.960286487
11402,1,124,21734,E01004292,Tower Hamlets 026A,0.47,0.318111176,1.566686237,0.498380401
11403,1,124,21737,E01004292,Tower Hamlets 026A,0.39,0.551675933,1.626191465,0.897130693
11404,1,124,21738,E01004292,Tower Hamlets 026A,0.42,0.270951597,1.61744012,0.438247983
11405,1,124,21783,E01004292,Tower Hamlets 026A,0.48,0.443148717,1.677690844,0.743466545
11406,1,124,21784,E01004292,Tower Hamlets 026A,0.5,0.41710003,1.706977255,0.711871908
11407,1,124,21785,E01004292,Tower Hamlets 026A,0.5,0.600766351,1.66730135,1.001658548
11408,1,124,21786,E01004292,Tower Hamlets 026A,0.53,0.517386541,1.684529879,0.871553088
11409,1,124,21787,E01004292,Tower Hamlets 026A,0.41,0.613514167,1.686340501,1.034593788
11410,1,124,21788,E01004292,Tower Hamlets 026A,0.51,0.49602078,1.734497582,0.860346844
11411,1,124,21789,E01004292,Tower Hamlets 026A,0.49,0.545448178,1.734497582,0.946078545
11412,1,124,21790,E01004292,Tower Hamlets 026A,0.5,0.41855274,1.73060557,0.724349702
11413,1,124,21791,E01004292,Tower Hamlets 026A,0.46,0.42827898,1.754935985,0.751614121
11414,1,124,21792,E01004292,Tower Hamlets 026A,0.55,0.481527061,1.73060557,0.833333414
11415,1,124,21793,E01004292,Tower Hamlets 026A,0.53,0.398533936,1.749074483,0.697065537
11416,1,124,21795,E01004292,Tower Hamlets 026A,0.46,0.468464505,1.665432775,0.78065443
11417,1,124,21796,E01004292,Tower Hamlets 026A,0.48,0.418432262,1.741123093,0.728542074
11418,1,124,21797,E01004292,Tower Hamlets 026A,0.49,0.370634533,1.768851031,0.655597275
11419,1,124,21798,E01004292,Tower Hamlets 026A,0.38,0.374486395,1.775589137,0.664933975
11420,1,124,21799,E01004292,Tower Hamlets 026A,0.52,0.313721414,1.736860653,0.544890379
11421,1,124,21800,E01004292,Tower Hamlets 026A,0.5,0.367126498,1.759950191,0.646124351
11422,1,124,21801,E01004292,Tower Hamlets 026A,0.55,0.357977702,1.748131112,0.625791958
11423,1,124,21802,E01004292,Tower Hamlets 026A,0.49,0.683175064,1.68776981,1.151591962
11424,1,124,21803,E01004292,Tower Hamlets 026A,0.47,0.554980719,1.734875459,0.962822428
11425,1,124,21804,E01004292,Tower Hamlets 026A,0.47,0.501629136,1.751219845,0.878444891
11426,1,124,21805,E01004292,Tower Hamlets 026A,0.54,0.685701515,1.663281318,1.140081103
11427,1,124,21806,E01004292,Tower Hamlets 026A,0.54,0.694490813,1.627303357,1.130147231
11428,1,124,21807,E01004292,Tower Hamlets 026A,0.4,0.518787168,1.745477261,0.905508034
11429,1,124,21808,E01004292,Tower Hamlets 026A,0.4,0.50475833,1.758376069,0.887496789
11430,1,124,21809,E01004292,Tower Hamlets 026A,0.49,0.385273034,1.780101599,0.685825144
11431,1,124,21810,E01004292,Tower Hamlets 026A,0.5,0.545860926,1.75336648,0.957094251
11432,1,124,21811,E01004292,Tower Hamlets 026A,0.51,0.486647246,1.766283496,0.859556998
11433,1,124,21812,E01004292,Tower Hamlets 026A,0.54,0.631064767,1.6866189,1.064365764
11434,1,124,21819,E01004292,Tower Hamlets 026A,0.51,0.87790312,1.675415306,1.471163759
11435,1,124,21820,E01004292,Tower Hamlets 026A,0.47,0.85809491,1.717796356,1.47403231
11436,1,124,21821,E01004292,Tower Hamlets 026A,0.39,0.850260596,1.710144804,1.4543353
11437,1,124,21824,E01004292,Tower Hamlets 026A,0.52,0.840461263,1.630548222,1.370412618
