FID,TARGET_FID,score_perc,accessibility,WDI,HSA
26323,120,0.48,3.868177065,1.28923681,4.986846808
26324,120,0.57,3.831549017,1.241574368,4.757088877
26325,120,0.43,3.738080061,1.266371423,4.733797767
26326,120,0.52,3.186107716,1.262799157,4.023414136
26327,120,0.49,3.736784595,1.24025777,4.636319047
26328,120,0.52,3.509411793,1.274138638,4.471679456
26329,120,0.61,3.583377624,1.277102843,4.57634175
26330,120,0.59,3.185578687,1.298054132,4.134071723
26331,120,0.54,3.712130127,1.291595893,4.794749535
26332,120,0.47,2.693554099,1.301635154,3.506011385
26333,120,0.44,2.658212224,1.302461428,3.462220615
26334,120,0.44,2.652100378,1.300842143,3.449963938
26335,120,0.44,2.621426315,1.303286874,3.416470507
26336,120,0.42,2.574488065,1.301182399,3.349878556
26337,120,0.48,2.533266449,1.309356426,3.316948705
26338,120,0.43,2.587262795,1.289396536,3.336007686
26339,120,0.51,2.489208241,1.303523489,3.244741412
26340,120,0.5,2.409181819,1.308777402,3.153082721
26341,120,0.55,2.449887861,1.300632969,3.186404923
26342,120,0.38,2.482496278,1.309058352,3.249732486
26343,120,0.43,2.460612042,1.313762778,3.232660511
26344,120,0.55,2.36687949,1.292029224,3.058077471
26345,120,0.41,2.349647936,1.291858283,3.03541217
26346,120,0.4,2.395802301,1.305248371,3.127406216
26347,120,0.55,2.491909864,1.291336174,3.217893349
26348,120,0.55,2.416326669,1.292679265,3.123535381
26349,120,0.41,2.348965552,1.296175219,3.044626142
26350,120,0.52,2.50262043,1.322553476,3.30984935
26351,120,0.58,2.876808837,1.325631908,3.813574652
26352,120,0.5,2.907776595,1.301930019,3.785558126
26353,120,0.6,2.98583297,1.294551434,3.865314354
26354,120,0.44,2.793048229,1.308195118,3.653852058
26355,120,0.47,3.558879042,1.298798752,4.624524994
26356,120,0.54,2.986511096,1.29553282,3.869123142
26357,120,0.52,2.988059846,1.305360136,3.900494207
26358,120,0.39,2.700540625,1.304113819,3.521812349
26359,120,0.39,2.654521452,1.306869903,3.469044642
26360,120,0.53,3.093078415,1.308860346,4.048697712
26361,120,0.52,3.110726711,1.320828329,4.1087175
26362,120,0.45,2.582859909,1.312081552,3.388917316
26363,120,0.36,2.55406574,1.309087238,3.343494866
26364,120,0.36,2.528513343,1.315071511,3.325175863
26365,120,0.51,3.31173371,1.319149227,4.368636119
26366,120,0.34,4.123107456,1.335614594,5.506717768
26367,120,0.36,3.981002284,1.351178699,5.37886331
26368,120,0.54,3.021653419,1.349389821,4.077388367
26369,120,0.54,3.288007836,1.315173599,4.324162728
26370,120,0.5,3.159354701,1.322332458,4.177717104
26371,120,0.53,3.320954009,1.320776494,4.386237994
26372,120,0.52,3.411394921,1.329754531,4.536317854
26373,120,0.57,3.243225886,1.323438771,4.292210882
26374,120,0.44,3.334407752,1.339976499,4.468028027
26375,120,0.54,3.252267682,1.35661163,4.412064161
26376,120,0.49,3.471861514,1.364409885,4.73704217
26377,120,0.49,3.478429046,1.363766491,4.743764974
26378,120,0.52,3.462283427,1.362036465,4.715738256
26379,120,0.53,3.324810712,1.357752582,4.514515185
26380,120,0.52,3.481559366,1.362304407,4.74294367
26381,120,0.54,3.513589566,1.354699037,4.759824145
26382,120,0.46,3.623997422,1.347599846,4.883551519
26383,120,0.35,3.963866974,1.357733588,5.381929796
26384,120,0.55,3.981300492,1.361501635,5.420542643
26385,120,0.55,3.87421186,1.360720215,5.27179816
26386,120,0.62,4.023027895,1.361631009,5.477758709
26387,120,0.45,2.972686852,1.328960017,3.950570795
26388,120,0.46,3.211230484,1.341150587,4.306743648
26389,120,0.44,3.199664937,1.33379264,4.267689542
26390,120,0.44,3.232501546,1.346833506,4.353746732
26391,120,0.4,3.214387065,1.34480332,4.322777161
26392,120,0.53,3.006941956,1.344834067,4.043837978
26393,120,0.49,2.939497067,1.341101415,3.942163675
26394,120,0.43,3.456589543,1.355147509,4.684193905
26395,120,0.49,3.19169068,1.346607948,4.297956037
26396,120,0.47,3.508583276,1.348029826,4.729998944
26397,120,0.53,4.026958997,1.209136487,4.869143053
26398,120,0.57,3.756303653,1.214325322,4.561342023
26399,120,0.59,3.426843561,1.22640197,4.202595663
26400,120,0.55,3.543899104,1.235329946,4.378083149
26401,120,0.5,3.415074563,1.222852197,4.175814121
26402,120,0.48,3.937898494,1.211965559,4.772224602
26403,120,0.43,4.028925367,1.240061352,4.996194914
26404,120,0.6,3.825648248,1.220238177,4.668313706
26405,120,0.54,3.876589613,1.232038752,4.776108627
26406,120,0.49,3.897200179,1.239810418,4.831795389
26407,120,0.44,4.184162876,1.263349885,5.286354096
26408,120,0.52,3.783067314,1.220567061,4.617458059
26409,120,0.59,3.729565604,1.222224776,4.558367483
26410,120,0.55,3.764223015,1.230991157,4.633666586
26411,120,0.49,3.665517509,1.22621631,4.494564988
26412,120,0.55,3.570512629,1.237627918,4.418952049
26413,120,0.56,3.755232954,1.25401222,4.709108013
26414,120,0.55,3.539177501,1.255591304,4.443564324
26415,120,0.56,3.607732322,1.260275446,4.546736461
26416,120,0.56,3.592068384,1.235934966,4.439578052
26417,120,0.51,3.541394476,1.23705399,4.380964131
26418,120,0.4,3.405160103,1.243039999,4.232584871
26419,120,0.39,3.126984894,1.262830804,3.948852849
26420,120,0.57,3.095493059,1.24451076,3.852374419
26421,120,0.55,3.569036351,1.283777088,4.581847093
26422,120,0.49,5.938046537,1.276777037,7.581707448
26423,120,0.43,5.069011699,1.274309273,6.459525495
26424,120,0.3,4.542892122,1.287340686,5.846819907
26425,120,0.56,3.041232999,1.294794934,3.938177907
26426,120,0.61,2.843928804,1.290234879,3.669336136
26427,120,0.61,4.829641114,1.271540084,6.141491964
26428,120,0.42,4.205102196,1.267382963,5.328084804
26429,120,0.59,3.117913472,1.280030828,3.991025363
26430,120,0.54,4.550548949,1.272171373,5.788565158
26431,120,0.52,7.270527711,1.278474835,9.294461972
26432,120,0.39,5.382140334,1.28092811,6.894260381
26433,120,0.57,5.95438029,1.278956002,7.615632675
26434,120,0.4,3.579023459,1.30485901,4.671649429
26435,120,0.6,2.972547097,1.288551837,3.830281024
26436,120,0.54,2.868942333,1.294927702,3.715072903
26437,120,0.53,4.016663533,1.293266415,5.196293844
26438,120,0.58,5.590328358,1.279072179,7.1492325
26439,120,0.56,6.455236615,1.29149896,8.340539856
26440,120,0.57,4.799056568,1.296337906,6.217402399
26441,120,0.48,5.212914272,1.331040346,6.938599217
26442,120,0.52,4.762129671,1.340433294,6.383139927
26443,120,0.43,4.114969631,1.323939924,5.447972581
26444,120,0.43,3.442647077,1.342017602,4.620092975
26445,120,0.61,3.186479358,1.337545918,4.262062457
26446,120,0.54,3.123354347,1.348992169,4.213380554
26447,120,0.36,4.672220613,1.306086218,6.102322952
26448,120,0.53,4.139727186,1.315417152,5.445468145
26449,120,0.53,3.75566337,1.311108381,4.92408172
26450,120,0.52,3.629639879,1.313958802,4.769197268
26451,120,0.37,3.314450393,1.305090212,4.325656764
26452,120,0.56,5.008723595,1.342129184,6.72350127
26453,120,0.59,3.922765689,1.319093011,5.174492803
26454,120,0.53,4.640008365,1.325957173,6.152452376
26455,120,0.55,4.209216044,1.316972067,5.543419953
26456,120,0.5,3.720571621,1.31548409,4.892462546
26457,120,0.6,3.04499848,1.324805707,4.034031365
26458,120,0.41,3.31364687,1.337017304,4.430403204
26459,120,0.53,3.147210954,1.33349932,4.196803667
26460,120,0.53,3.259129308,1.328869436,4.330957327
26461,120,0.53,3.347366465,1.335672714,4.470986052
26462,120,0.53,3.316715865,1.340785255,4.447003727
26463,120,0.52,3.001890753,1.324843708,3.977036075
26464,120,0.59,2.99182433,1.330990502,3.982089765
26465,120,0.54,2.878947403,1.326077574,3.817707587
26466,120,0.37,3.064081707,1.323323768,4.05477215
26467,120,0.54,2.974142601,1.330589035,3.957361533
26468,120,0.53,2.941146331,1.327765127,3.905151532
26469,120,0.49,4.119381529,1.341643974,5.526971031
26470,120,0.6,3.749992852,1.333079901,4.9990401
26471,120,0.43,4.138511128,1.158720734,4.795541477
26472,120,0.59,4.4002076,1.156762588,5.089262135
26473,120,0.47,3.764383991,1.139677802,4.291887412
26474,120,0.41,3.890822111,1.167137514,4.540738673
26475,120,0.58,3.82745804,1.205722123,4.615068297
26476,120,0.59,4.117137705,1.176347072,4.842789614
26477,120,0.6,4.126247285,1.203943761,4.967769677
26478,120,0.52,4.206518446,1.198108973,5.03975325
26479,120,0.55,4.754888025,1.149021228,5.46340247
26480,120,0.48,4.799351006,1.160357781,5.568979961
26481,120,0.53,5.625414951,1.17540073,6.613140665
26482,120,0.6,4.49903627,1.179177409,5.304219281
26483,120,0.51,4.124101034,1.201263314,4.953738655
26484,120,0.59,4.068176413,1.209897285,4.922113615
26485,120,0.43,4.406440803,1.231577604,5.429623985
26486,120,0.43,4.094203187,1.224281731,5.01253669
26487,120,0.61,4.195416564,1.248555734,5.238709221
26488,120,0.5,6.945709418,1.264030746,8.781431285
26489,120,0.56,7.130265886,1.233140297,8.792279571
26490,120,0.45,5.645220578,1.242888255,7.017528357
26491,120,0.44,4.905566502,1.263287238,6.197007421
26492,120,0.56,5.337093687,1.26067596,6.728298109
26493,120,0.46,4.511280668,1.277536204,5.763324382
26494,120,0.54,4.267357489,1.269076581,5.41560345
26495,120,0.47,8.278835097,1.282886326,10.62014103
26496,120,0.47,8.528053221,1.273598459,10.86130197
26497,120,0.36,9.160306567,1.298423181,11.89515159
26498,120,0.51,9.155854643,1.307063557,11.96771618
26499,120,0.5,8.818094477,1.286603583,11.34522351
26500,120,0.49,8.855575825,1.282152383,11.35431576
26501,120,0.48,7.799266815,1.277151583,9.961870182
26502,120,0.36,8.489092745,1.292952195,10.97482488
26503,120,0.52,7.469980226,1.270304847,9.489158423
26504,120,0.55,7.40666649,1.26910115,9.399841377
26505,120,0.44,8.545114219,1.275111641,10.89623844
26506,120,0.56,8.144832554,1.269871119,10.34313771
26507,120,0.58,8.27327159,1.279978639,10.58964896
26508,120,0.46,7.169928985,1.273994691,9.133932048
26509,120,0.46,7.54829431,1.274083997,9.61633956
26510,120,0.48,7.985844908,1.289607913,10.29700636
26511,120,0.46,9.001119702,1.325636529,11.93210925
26512,120,0.46,8.993118902,1.327788297,11.94107578
26513,120,0.39,8.82818246,1.325320145,11.70019181
26514,120,0.4,8.767233947,1.3249101,11.61580546
26515,120,0.48,8.679258987,1.323117831,11.48237757
26516,120,0.4,8.667155287,1.301606768,11.28125026
26517,120,0.4,8.551892855,1.298483923,11.10449539
26518,120,0.56,8.374250697,1.300287945,10.88875925
26519,120,0.45,6.122773055,1.328369967,8.134774912
26520,120,0.41,6.554707308,1.328989575,8.710870365
26521,120,0.48,5.712905982,1.338719152,7.646977169
26522,120,0.39,5.408548454,1.332682675,7.2067802
26523,120,0.36,6.138277787,1.319977685,8.102389702
26524,120,0.48,8.30316509,1.301594008,10.80625455
26525,120,0.47,7.786794096,1.307563267,10.18100447
26526,120,0.46,6.933062785,1.312540248,9.098788094
26527,120,0.35,5.612664189,1.318641571,7.401092322
26528,120,0.4,8.013820392,1.353071714,10.84733502
26529,120,0.52,8.039759098,1.346684829,10.82780195
26530,120,0.39,7.600951637,1.347305785,10.24303482
26531,120,0.52,6.918756021,1.337775876,9.258150194
26532,120,0.53,5.994390527,1.316350933,7.890970177
26533,120,0.55,7.500576713,1.347877138,10.12125803
26534,120,0.55,5.704068045,1.333534666,7.606572473
26535,120,0.66,5.532511336,1.341242798,7.420440984
26536,120,0.42,7.149925761,1.343707825,9.616430231
26537,120,0.53,5.482360883,1.324172172,7.259438533
26538,120,0.56,5.603539659,1.31904364,7.391212892
26539,120,0.66,5.282876927,1.333596124,7.045212704
26540,120,0.46,5.875442868,1.337027666,7.855461171
26541,120,0.6,4.619776826,1.338720205,6.183959189
26542,120,0.61,7.541393146,1.354637914,10.21613002
26543,120,0.53,7.34359586,1.357824544,9.973013
26544,120,0.45,6.495821898,1.340062511,8.704864655
26545,120,0.43,7.420184487,1.357383348,10.07582975
26546,120,0.4,6.074644371,1.333348784,8.100433507
26547,120,0.36,4.590313937,1.339616007,6.149288025
26548,120,0.49,3.404909288,1.141552866,3.885880012
26549,120,0.56,4.510925995,1.138011477,5.133271708
26550,120,0.52,4.441137885,1.126994302,5.008008659
26551,120,0.48,3.940222709,1.119852146,4.412483987
26552,120,0.5,3.50802166,1.104101816,3.873572236
26553,120,0.49,7.005206664,1.187757086,8.319183949
26554,120,0.48,8.193659381,1.223596029,10.02813717
26555,120,0.57,7.713712377,1.195060049,9.218343763
26556,120,0.55,5.5428121,1.169179609,6.48026085
26557,120,0.43,7.972265827,1.203560029,9.595390001
26558,120,0.39,8.140973434,1.208056709,9.834757573
26559,120,0.61,7.602459079,1.183412804,8.99771308
26560,120,0.43,8.232954873,1.213415108,9.990095614
26561,120,0.46,8.443893802,1.221851044,10.31714969
26562,120,0.38,7.409594168,1.181694083,8.756038045
26563,120,0.54,5.363729585,1.15716475,6.207169433
26564,120,0.57,5.919133422,1.164169142,6.891539805
26565,120,0.5,6.753232499,1.172097546,7.916099171
26566,120,0.43,7.637135333,1.199566231,9.161249647
26567,120,0.56,5.12717775,1.144122684,5.866120326
26568,120,0.4,7.672465762,1.206747098,9.258724291
26569,120,0.42,7.710037137,1.207514321,9.309980255
26570,120,0.55,5.435098916,1.15257187,6.265599375
26571,120,0.43,6.294862841,1.16341969,7.32382732
26572,120,0.4,7.81810833,1.218722972,9.528387178
26573,120,0.56,4.926692027,1.137211136,5.602794555
26574,120,0.59,6.248759502,1.174433769,7.339432575
26575,120,0.43,6.791126924,1.204135407,8.178545589
26576,120,0.44,8.70034524,1.242747153,10.81237744
26577,120,0.48,8.861294452,1.235845355,10.9512032
26578,120,0.52,8.051854768,1.27201459,10.24264827
26579,120,0.51,8.728908915,1.238932374,10.81422982
26580,120,0.44,8.841214258,1.259480939,11.13625468
26581,120,0.34,8.859597318,1.245320423,11.03304164
26582,120,0.58,8.73527096,1.237941108,10.81398049
26583,120,0.46,8.721994844,1.23681189,10.78733141
26584,120,0.51,8.600732749,1.243483865,10.69482759
26585,120,0.59,8.356438397,1.223430837,10.22347972
26586,120,0.44,8.412296721,1.233774667,10.37919448
26587,120,0.52,8.112107992,1.222303929,9.915506351
26588,120,0.42,8.497055492,1.242627388,10.55872128
26589,120,0.55,7.43618916,1.226385284,9.120172625
26590,120,0.45,6.971655459,1.288226121,8.978957713
26591,120,0.56,7.686950632,1.281344744,9.850366469
26592,120,0.59,8.005572536,1.297026689,10.38392526
26593,120,0.48,7.860960512,1.308305939,10.28416572
26594,120,0.51,8.300726411,1.31169046,10.88824984
26595,120,0.41,8.616075957,1.330557284,11.46422365
26596,120,0.54,8.894518985,1.335621399,11.87969881
26597,120,0.45,8.058902478,1.363091168,10.9846493
26598,120,0.34,8.28156236,1.363185928,11.28919132
26599,120,0.49,8.40070637,1.368906999,11.49987747
26600,120,0.45,9.137227928,1.357863967,12.40732497
26601,120,0.48,8.230798041,1.36941362,11.27140068
26602,120,0.51,8.0680676,1.366364155,11.02384686
26603,120,0.52,8.142248965,1.361316825,11.08416821
26604,120,0.55,8.168769009,1.352703842,11.04994158
26605,120,0.35,8.209092873,1.34700467,11.05760877
26606,120,0.54,8.289020005,1.34069019,11.11300781
26607,120,0.45,7.948410862,1.335597059,10.61568019
26608,120,0.5,7.962516861,1.343971231,10.70113108
26609,120,0.45,8.143756328,1.343953227,10.94506396
26610,120,0.45,8.293244814,1.343978128,11.14591013
26611,120,0.43,8.415863275,1.327257557,11.17007019
26612,120,0.51,8.424034867,1.342217909,11.30691233
26613,120,0.42,8.731864173,1.334917388,11.65621421
26614,120,0.48,8.556618815,1.338258476,11.45102002
26615,120,0.38,8.410894575,1.345600603,11.31774722
26616,120,0.38,8.420986938,1.344595215,11.32281759
26617,120,0.44,8.585442122,1.336941366,11.47822643
26618,120,0.44,8.701999654,1.340318015,11.6634469
26619,120,0.38,8.331184616,1.3443325,11.19986259
26620,120,0.36,8.810528075,1.337512598,11.7842597
26621,120,0.39,8.212476928,1.348177309,11.07187656
26622,120,0.42,8.211742642,1.345326938,11.04742725
26623,120,0.47,8.285264414,1.344602113,11.14037963
26624,120,0.58,9.060170077,1.33721414,12.1155255
26625,120,0.47,8.620119749,1.339399058,11.54602586
26626,120,0.47,8.258675017,1.33931147,11.06079917
26627,120,0.44,9.074594087,1.331921984,12.0866873
26628,120,0.56,8.249416722,1.337194835,11.03107149
26629,120,0.45,9.168622272,1.328584342,12.18125561
26630,120,0.46,9.200676449,1.321009264,12.15419209
26631,120,0.46,9.586891371,1.364408049,13.08178898
26632,120,0.49,10.10557154,1.379948183,13.94543613
26633,120,0.49,9.991597202,1.374329954,13.7319454
26634,120,0.52,9.189888945,1.360924975,12.50851528
26635,120,0.48,10.07053863,1.37999025,13.89805923
26636,120,0.43,8.833934197,1.371435217,12.11469946
26637,120,0.58,8.823215571,1.372759838,12.11215598
26638,120,0.44,8.451366879,1.367574486,11.55831809
26639,120,0.46,8.224242002,1.365261734,11.22788017
26640,120,0.47,9.575954208,1.38063922,13.22095108
26641,120,0.45,8.830055173,1.367628997,12.07813853
26642,120,0.54,8.164107992,1.365242328,11.14588632
26643,120,0.5,8.685753156,1.364110668,11.84921667
26644,120,0.49,8.357311143,1.369977198,11.45115962
26645,120,0.63,7.778750672,1.37216968,10.67394226
26646,120,0.46,10.1727867,1.391157558,14.15519203
26647,120,0.51,10.35845082,1.385553213,14.35142238
26648,120,0.52,10.40699667,1.390243438,14.46806919
26649,120,0.55,10.20219504,1.385706822,14.1374215
26650,120,0.54,9.437633562,1.374935374,12.9762056
26651,120,0.57,9.282632078,1.370029178,12.71758126
26652,120,0.53,9.13618104,1.380226318,12.61464687
26653,120,0.48,8.494138493,1.361401884,11.56394634
26654,120,0.53,8.455345929,1.377383069,11.64437153
26655,120,0.58,7.803163642,1.386140837,10.81622833
26656,120,0.64,7.693799596,1.382935207,10.64001984
26657,120,0.44,6.940477509,1.399182395,9.708986993
26658,120,0.56,7.912653735,1.376227929,10.889515
26659,120,0.58,7.643300971,1.389926845,10.62349153
26660,120,0.54,7.428504906,1.398210255,10.38510585
26661,121,0.39,2.481591683,1.592102986,3.952007283
26662,121,0.57,2.443157619,1.594169925,3.894808398
26663,121,0.5,2.486993998,1.604561409,3.990534594
26664,121,0.5,2.058642225,1.506163759,3.094859862
26665,121,0.43,2.018482391,1.424579192,2.875488013
26666,121,0.51,2.47016611,1.456569685,3.597969074
26667,121,0.38,2.411501454,1.444438019,3.484084295
26668,121,0.43,2.477044648,1.420410866,3.514527594
26669,121,0.47,3.104278517,1.451809299,4.506615659
26670,121,0.37,2.855045172,1.493054006,4.258991652
26671,121,0.42,2.039596744,1.56160937,3.185053388
26672,121,0.38,2.346962306,1.583329152,3.716118868
26673,121,0.36,2.280417626,1.5876215,3.620537427
26674,121,0.43,2.148174374,1.586914357,3.408669367
26675,121,0.43,2.243958687,1.585104207,3.556918819
26676,121,0.38,2.25744825,1.584704759,3.577481251
26677,121,0.47,2.571341946,1.599877175,4.115255896
26678,121,0.48,1.285609956,1.430221885,1.838526126
